,Date,Open,High,Low,Close,Adj Close,Volume,Percentage,Daily Returns %,Moving AGV 7 Day,Moving AGV 30 Day,Year
1715,2017-04-21,60.400002,61.279999,60.084,61.119999,61.119999,22549000,1.1780055821008755,1.0214538531198025,60.46171342857143,56.19786663333333,2017
1716,2017-04-24,61.844002,62.110001,61.203999,61.605999,61.605999,25417500,-0.3863308831336477,0.7951570810725839,60.78142757142857,56.62679996666667,2017
1717,2017-04-25,61.599998,62.796001,61.172001,62.757999,62.757999,33688500,1.8451847070522418,1.8699477627170724,61.06114185714286,57.077599899999996,2017
1718,2017-04-26,62.473999,62.900002,61.799999,62.034,62.034,23475000,-0.7092868426991654,-1.153636208190767,61.31057071428571,57.42539996666667,2017
1719,2017-04-27,62.338001,62.618,61.5,61.726002,61.726002,17343000,-0.9914768171766533,-0.4964986942644356,61.54999971428571,57.7780667,2017
1720,2017-04-28,61.966,62.959999,61.599998,62.813999,62.813999,22527500,1.3500159415101105,1.7626234726817458,61.79428528571429,58.12486666666666,2017
1721,2017-05-01,62.976002,65.449997,62.962002,64.566002,64.566002,44148000,2.4625963366912456,2.7891919442988966,62.374857142857145,58.533733433333325,2017
1722,2017-05-02,64.800003,65.531998,63.312,63.778,63.778,26914000,-1.6024381448148346,-1.2204596468587292,62.75457157142857,58.913533466666664,2017
1723,2017-05-03,63.534,64.306,62.09,62.203999,62.203999,35667000,-2.1381278075063883,-2.4679372197309313,62.84000014285714,59.31580003333333,2017
1724,2017-05-04,61.487999,61.554001,58.152,59.091999,59.091999,70760000,-4.054694443489719,-5.00289378501212,62.31628585714286,59.5854667,2017
1725,2017-05-05,59.599998,61.709999,59.360001,61.669998,61.669998,40886500,3.3565754291089815,4.362687070376481,62.26428557142857,59.942599933333334,2017
1726,2017-05-08,62.18,62.757999,61.164001,61.438,61.438,35032500,-1.2077216055210087,-0.37619265043594696,62.22314242857143,60.23613326666667,2017
1727,2017-05-09,61.875999,64.398003,61.82,64.251999,64.251999,48382500,3.697939421308896,4.580225593281018,62.428571,60.57639993333334,2017
1728,2017-05-10,64.311996,65.099998,63.624001,65.043999,65.043999,28708000,1.1253966718743815,1.2326464737696385,62.49685628571428,60.894866500000006,2017
1729,2017-05-11,64.68,65.199997,63.919998,64.620003,64.620003,23769000,-0.09284586384189715,-0.6518602892174652,62.61714242857143,61.199666533333335,2017
1730,2017-05-12,65.096001,65.400002,64.306,64.961998,64.961998,20608000,-0.20627906179857183,0.5292401487508425,63.011142285714286,61.51226646666667,2017
1731,2017-05-15,63.675999,64.040001,62.506001,63.175999,63.175999,38110000,-0.7914397997885242,-2.7492981358116397,63.594570857142855,61.762799766666674,2017
1732,2017-05-16,63.518002,64.012001,63.028,63.402,63.402,20762500,-0.18296268256522147,0.357732372384012,63.84199971428571,61.88606646666667,2017
1733,2017-05-17,62.877998,62.925999,61.099998,61.222,61.222,33559500,-2.704906732873798,-3.438377338254317,63.81114257142857,61.90213306666667,2017
1734,2017-05-18,61.400002,62.787998,61.062,62.612,62.612,28269000,1.9357279754679633,2.2704256639769937,63.576857000000004,62.02253306666667,2017
1735,2017-05-19,63.099998,63.299999,62.040001,62.166,62.166,23438000,-1.5024257632789668,-0.7123235162588726,63.16571428571429,62.10339966666667,2017
1736,2017-05-22,62.560001,62.874001,61.360001,62.07,62.07,21646000,-0.7894328983405823,-0.15442524852813388,62.80142814285715,62.15546636666667,2017
1737,2017-05-23,62.091999,62.146,60.695999,60.771999,60.771999,21592000,-2.172052954848499,-2.091188980183667,62.20285685714286,62.098599633333336,2017
1738,2017-05-24,61.301998,62.200001,61.080002,62.043999,62.043999,25166500,1.1959271032803702,2.093069211035825,62.04114257142857,62.10866623333334,2017
1739,2017-05-25,62.203999,63.394001,61.562,63.366001,63.366001,25070000,1.8337941193416862,2.1307491801100698,62.03599985714285,62.24193293333333,2017
1740,2017-05-26,63.456001,65.098,63.262001,65.028,65.028,39011000,2.417418650427516,2.6228560644059096,62.57971414285714,62.3828663,2017
1741,2017-05-30,65.199997,67.255997,65.152,67.019997,67.019997,38914500,2.715607402966621,3.0632911976379296,63.209427999999996,62.60726626666667,2017
1742,2017-05-31,67.538002,68.578003,67.031998,68.202003,68.202003,49817000,0.9735799108422063,1.7636616725005272,64.07171414285713,62.87899973333333,2017
1743,2017-06-01,68.800003,68.975998,67.458,68.073997,68.073997,38040000,-1.0664953315434056,-0.18768656985044263,64.929428,63.11133296666666,2017
1744,2017-06-02,67.954002,68.575996,67.185997,67.970001,67.970001,27951000,0.023538325385626606,-0.15276905218303272,65.957714,63.36026636666667,2017
1745,2017-06-05,67.699997,69.688004,66.842003,69.463997,69.463997,33922000,2.5394450019914774,2.198022624716467,67.01771371428572,63.63839963333334,2017
1746,2017-06-06,68.940002,71.898003,67.994003,70.57,70.57,55434000,2.309760521468027,1.5921960263818313,68.04685642857143,63.937199666666665,2017
1747,2017-06-07,71.267998,72.099998,71.028,71.93,71.93,46990000,0.920341999165857,1.9271645175003682,69.03285642857144,64.24293303333334,2017
1748,2017-06-08,72.75,74.379997,72.043999,74.0,74.0,45307500,1.6891891891891893,2.877797859029596,70.02999971428572,64.6417997,2017
1749,2017-06-09,74.884003,75.374001,70.959999,71.463997,71.463997,86307000,-4.785634926073335,-3.427031081081078,70.49599885714287,64.96639953333333,2017
1750,2017-06-12,71.598,72.900002,70.124001,71.802002,71.802002,52588500,0.28411742614085145,0.4729724255417622,71.02857100000001,65.26599963333334,2017
1751,2017-06-13,73.524002,75.199997,73.321999,75.190002,75.190002,59039500,2.215720116618711,4.7185313857961875,72.05999971428572,65.62013296666667,2017
1752,2017-06-14,76.218002,76.849998,75.262001,76.132004,76.132004,64092000,-0.11295906515215806,1.2528288002971344,73.01257214285714,66.0319331,2017
1753,2017-06-15,74.5,75.092003,73.297997,75.068001,75.068001,52132500,0.7566486284881828,-1.3975765040941224,73.65514371428571,66.46073316666667,2017
1754,2017-06-16,75.596001,75.601997,74.019997,74.279999,74.279999,33655000,-1.7716774605772374,-1.0497175754020538,73.99085785714286,66.96699983333333,2017
1755,2017-06-19,75.0,75.339996,73.559998,73.959999,73.959999,32746500,-1.4061668659568312,-0.43080237521274656,73.98514342857142,67.37666653333333,2017
1756,2017-06-20,75.334,75.776001,73.945999,74.447998,74.447998,37193500,-1.1900951319067101,0.6598147736589288,74.41142928571428,67.81033313333333,2017
1757,2017-06-21,74.870003,75.398003,73.603996,75.279999,75.279999,24616000,0.5446280624950681,1.1175599376090695,74.90828599999999,68.17793313333333,2017
1758,2017-06-22,75.598,77.0,74.713997,76.522003,76.522003,37649000,1.2074997566386219,1.6498459305239743,75.09857185714284,68.56053326666667,2017
1759,2017-06-23,76.489998,77.398003,75.870003,76.690002,76.690002,32229000,0.2607954032913012,0.21954339067680184,75.17828585714285,68.96286656666666,2017
1760,2017-06-26,77.337997,77.389999,74.620003,75.498001,75.498001,33020500,-2.4371453225629103,-1.554310821376692,75.23971442857143,69.31406666666666,2017
1761,2017-06-27,75.279999,75.279999,72.403999,72.473999,72.473999,34982000,-3.871733364678824,-4.005406712688986,74.98171442857144,69.624,2017
1762,2017-06-28,73.335999,74.348,72.503998,74.248001,74.248001,31512500,1.228318591365175,2.447777167643239,75.02285757142856,69.98553336666667,2017
1763,2017-06-29,74.122002,74.199997,70.82,72.150002,72.150002,41105000,-2.7331946574304937,-2.8256639528921434,74.69457242857143,70.3498001,2017
1764,2017-06-30,72.741997,73.353996,71.924004,72.321999,72.321999,29242500,-0.5807333948277515,0.2383880737799604,74.27200100000002,70.67346673333333,2017
1765,2017-07-03,74.047997,74.269997,70.300003,70.524002,70.524002,31527000,-4.996873263091336,-2.486099699760802,73.41514371428572,70.9520668,2017
1766,2017-07-05,69.440002,69.447998,65.265999,65.417999,65.417999,85233500,-6.148159621941375,-7.2400925290655005,71.80485757142857,71.06366676666669,2017
1767,2017-07-06,63.452,64.157997,61.259998,61.765999,61.765999,96622500,-2.729658756106248,-5.582561459882007,69.84314300000001,71.09680010000001,2017
1768,2017-07-07,62.700001,63.400002,61.476002,62.644001,62.644001,70884500,-0.08939403471371087,1.4214972868811016,68.43885757142857,71.11680016666668,2017
1769,2017-07-10,62.580002,63.588001,60.625999,63.209999,63.209999,69104500,0.9966730105469594,0.9035150867838126,66.86200014285714,71.1116001,2017
1770,2017-07-11,63.200001,65.456001,62.860001,65.444,65.444,57797000,3.428884236904838,3.5342525476072195,65.90399985714286,71.12546676666668,2017
1771,2017-07-12,66.080002,66.620003,64.900002,65.903999,65.903999,51730500,-0.2670596665916955,0.7028894933072571,64.98714271428572,71.08826683333334,2017
1772,2017-07-13,66.022003,66.32,63.993999,64.681999,64.681999,42972500,-2.071679942977633,-1.85421221555917,64.15257085714286,70.97093336666667,2017
1773,2017-07-14,64.638,65.683998,64.244003,65.556,65.556,28126000,1.400329489291586,1.351227564874713,64.1722852857143,70.88700013333333,2017
1774,2017-07-17,65.108002,65.419998,62.689999,63.914001,63.914001,49384500,-1.8681368421920574,-2.504727256086392,64.47914271428571,70.75180013333333,2017
1775,2017-07-18,63.5,65.825996,63.132,65.648003,65.648003,31868500,3.272000520716529,2.713023708216933,64.90828585714286,70.62460033333333,2017
1776,2017-07-19,65.646004,66.330002,64.643997,65.052002,65.052002,31785000,-0.9131187077071099,-0.9078737703567374,65.17142914285715,70.44066706666668,2017
1777,2017-07-20,65.379997,66.043999,64.839996,65.984001,65.984001,25831000,0.9153794720632404,1.4326984125715425,65.24857214285714,70.24246709999998,2017
1778,2017-07-21,65.891998,66.251999,65.160004,65.68,65.68,24508000,-0.3227740560292237,-0.46071925829413996,65.21657228571429,69.96513376666667,2017
1779,2017-07-24,66.047997,68.68,66.001999,68.503998,68.503998,43185500,3.5851936700103266,4.299631546894012,65.76257214285715,69.86646713333333,2017
1780,2017-07-25,69.0,69.120003,66.830002,67.919998,67.919998,34946000,-1.590108998530879,-0.8525049881030089,66.10028614285714,69.737067,2017
1781,2017-07-26,68.071999,69.099998,67.624001,68.769997,68.769997,24104000,1.014974597134268,1.251470884907846,66.79399985714285,69.52306683333333,2017
1782,2017-07-27,69.199997,69.5,65.258003,66.891998,66.891998,41512000,-3.4503364662541474,-2.7308406018979547,66.97171342857143,69.21506663333334,2017
1783,2017-07-28,67.377998,67.919998,66.501999,67.014,67.014,24402000,-0.5431670994120772,0.18238653896986978,67.25199885714285,68.94659993333333,2017
1784,2017-07-31,67.099998,68.297997,64.208,64.694,64.694,42675500,-3.7190434970785495,-3.461963171874527,67.067713,68.62706663333333,2017
1785,2017-08-01,64.599998,64.889999,63.226002,63.914001,63.914001,41515500,-1.073312559481295,-1.2056744056635926,66.81542742857143,68.29220003333333,2017
1786,2017-08-02,63.787998,65.424004,62.243999,65.178001,65.178001,65457500,2.1326260067411287,1.9776574462925467,66.340285,67.98320013333334,2017
1787,2017-08-03,69.066002,70.0,68.629997,69.417999,69.417999,67675000,0.5070687790928651,6.505259343562875,66.55428514285714,67.78780013333333,2017
1788,2017-08-04,69.400002,71.454002,68.660004,71.382004,71.382004,46344500,2.7766129961831756,2.829244617091309,66.927429,67.61646683333333,2017
